Timestamp_UTC,Transaction_ID,Destination_Hop,Amount_Sent_BTC
2025-01-26 18:49:30,40cbae3fe2d266487a0e7a78f8e63be1138d11c96b09c530453f71f4866e2a89,bc1qdpeqe8wnjeda7lrk3lc0578u7wu94trr48pga8,0.04113131
2025-01-26 18:49:30,40cbae3fe2d266487a0e7a78f8e63be1138d11c96b09c530453f71f4866e2a89,bc1qczejynua8dwjjd9gmcmps82xzha5c2dnqczyml,5.008e-05
2025-01-12 22:30:04,214a70bfba37cfe7f8f58eafb4707930e5053bada273ff26e1ea0cf2b6e657e4,bc1qdpeqe8wnjeda7lrk3lc0578u7wu94trr48pga8,0.06143516
2025-01-12 22:30:04,214a70bfba37cfe7f8f58eafb4707930e5053bada273ff26e1ea0cf2b6e657e4,bc1qczejynua8dwjjd9gmcmps82xzha5c2dnqczyml,3.941e-05
2025-01-08 20:22:39,488fc475e72830ebef6136912c0a87b4e34eee4c509ee9dba3e2eaa2d13a6bb9,bc1qfctw60vsvxncspt6r3fhx3mkg308jjul7z7lhe,7.055e-05
2025-01-06 23:08:33,4ea1e0c1cc2b6e4b7f893dc3f81e01aad786dc2ca48f51d05d5aa995c7de35be,bc1qdpeqe8wnjeda7lrk3lc0578u7wu94trr48pga8,0.14302948
2025-01-06 23:08:33,4ea1e0c1cc2b6e4b7f893dc3f81e01aad786dc2ca48f51d05d5aa995c7de35be,bc1qczejynua8dwjjd9gmcmps82xzha5c2dnqczyml,0.00046051
2025-01-06 23:08:33,03e8bf0fe7c0a4ad028e76fee1b0a860185fe6fca10b2c2938bae6605400ad5f,bc1qdpeqe8wnjeda7lrk3lc0578u7wu94trr48pga8,0.06970189
2025-01-06 23:08:33,03e8bf0fe7c0a4ad028e76fee1b0a860185fe6fca10b2c2938bae6605400ad5f,bc1qczejynua8dwjjd9gmcmps82xzha5c2dnqczyml,0.00039832
2025-01-05 17:43:58,612b348e0f4f698bc1c4de4dcd4febb0e6d21e009c51c45402c12522e9624d31,bc1qfctw60vsvxncspt6r3fhx3mkg308jjul7z7lhe,0.00028928
2025-01-05 15:17:23,268bfb14b34059d9e2ca3f24314d448ea0cab3538dc0c5961c5b654cb686ec8a,bc1qfctw60vsvxncspt6r3fhx3mkg308jjul7z7lhe,0.00023783
2025-01-04 14:18:34,e4211fcbb2d10b963b368e67bb5f9de9f7c217baee1e6e7f3a6e1ebf565d5764,bc1qfctw60vsvxncspt6r3fhx3mkg308jjul7z7lhe,0.00023553
2025-01-04 13:14:20,3e35f73b4ecc0d2f3c51e9823119f6702015e9bcfe96d4d439b1afaac18ee81d,bc1qfctw60vsvxncspt6r3fhx3mkg308jjul7z7lhe,0.00025015
